"•ÈÀ""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Iceland,ISL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3082.711563,2916.706232,3028.298369,3279.602269,3306.815957,3444.551345,3639.770926,3594.361789,3924.13444,3553.476685,4231.992095,4378.310318,4403.969647,5268.965745,5132.197074,5071.635341,5085.581002,5602.870166,5710.710084,6515.059694,6560.998168,7178.869364,7076.207988,7254.286281,7531.269963,7334.901928,7605.56378,7857.454883,7882.473773,7983.037508,8907.791984,8054.356723,7755.394416,8249.536449,8293.412926,8255.768914,8847.785182,8584.100499,9036.654297,10038.31192,11091.54887,10589.46619,10804.64172,10731.32864,10524.2507,10524.8775,12734.00662,14746.03134,16353.83127,16911.07978,17023.16682,18157.5981,17630.07147,18177.25257,17583.60467,
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1870.109156,1756.331004,2368.436852,1732.933373,2032.764399,1832.148033,1786.487683,1849.399187,2005.813524,2017.276947,1840.735339,1958.317043,1793.922046,1828.539072,1788.996693,2102.245871,2278.479286,2451.745835,2488.923417,2460.465451,2324.539301,2580.969354,2634.674016,2738.399704,2796.251578,2801.208363,2881.128341,2885.726511,2737.736653,2899.426618,2973.042708,2862.795738,2949.300417,2821.996916,2661.449185,2882.399025,2898.153368,3129.127764,2873.876109,3042.434021,2980.176157,3067.742494,2970.78789,2849.524691,
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,794.8160447,890.6883461,1007.048347,1119.723172,1221.730806,1316.462854,1431.074487,1551.519173,1698.42756,1832.499918,2026.217475,1949.148723,2050.737877,2175.587546,2212.206692,2106.078748,2264.057187,2204.179807,2247.565517,2340.042035,2318.4273,2265.93109,2206.542734,2203.864188,2253.718924,2284.811298,2311.548072,2407.256353,2462.796778,2566.108925,2583.888077,2645.673237,2627.340008,2611.990438,2578.465978,2799.375762,2796.154736,2834.402946,2912.947365,2957.311486,3012.195,3017.052046,3017.971659,3125.763238,3148.466351,3166.427547,3116.67779,3062.360547,2980.749466,2781.486653,2867.74255,2810.614713,2709.301742,2579.476677,2405.482591,
Jamaica,JAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1060.564066,1331.986087,1491.030019,1375.001259,1332.213115,1193.470042,1153.486527,1186.72869,1214.385348,1068.191749,1073.88429,1040.311804,893.2385755,879.9504364,746.1598373,750.1635414,765.4628605,778.5146834,968.7856331,1165.114226,1162.089855,1215.055525,1210.489123,1224.993313,1292.768145,1346.114204,1333.597073,1373.604299,1404.239773,1480.770946,1475.759492,1371.656585,1421.242849,1431.593553,1407.003931,1574.768888,1578.428916,1325.242689,1133.764777,1000.794552,1063.548628,1037.944017,1083.624191,,
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,312.8266679,330.3402756,363.7408325,371.4758169,416.2110497,516.0914664,508.8378377,601.133933,594.247544,697.9848693,836.195543,913.8355465,953.3836123,1009.418724,989.943646,1023.250729,1046.185875,1000.947422,972.510144,1032.795268,954.580536,1018.394589,964.1205837,994.1898547,1025.39118,1020.439075,1014.567957,1021.550175,993.1262821,1014.31749,979.7018507,1004.338825,1001.804028,1175.442155,1233.850859,1238.006322,1273.444091,1221.73747,1260.858664,1174.869997,1143.166478,1242.456157,1196.192415,,
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,873.9103148,962.9071127,1003.752254,1136.484868,1260.474547,1361.587239,1476.997495,1720.549744,1938.456833,2193.610127,2458.357094,2531.088536,2667.04675,2964.208218,2924.245711,2725.159326,2876.800853,2899.904218,2898.338814,3044.052844,2950.135346,2864.368651,2840.608439,2823.877099,3017.815203,3005.238104,3020.560481,3044.115086,3242.678688,3350.726291,3555.655812,3579.985749,3652.071247,3669.585774,3855.050816,3941.584172,4014.457342,4048.982,3963.251472,4018.057348,4092.714087,4018.455639,4005.944094,3964.804421,4090.644453,4073.871976,4065.634309,4024.997953,3868.176218,3688.620179,3895.683454,3614.384799,3543.274217,3570.436812,3470.182441,
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492.853071,4555.897511,4796.144252,4018.469398,3612.138067,3303.267667,2911.34437,2575.6706,2610.078626,2406.248924,2397.202335,2324.54767,2674.255674,2891.093028,3383.074452,3358.971122,4012.785075,4267.99306,4457.168113,3944.317924,4234.926567,4670.990783,4399.11836,4786.670306,,
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,451.4831208,455.5136009,450.9927924,451.3030905,445.6523504,450.4869758,455.6260617,452.2507496,451.3688228,450.857781,446.3350816,437.6522869,428.784336,437.0103068,439.4354874,461.7447505,464.0093368,459.308469,460.1296316,454.412008,447.9001829,445.1118057,442.2455664,434.0754798,442.5142115,446.6886093,441.0076608,446.7753917,445.8418863,450.6686126,445.7590681,440.968733,439.3543349,450.9120591,455.7978661,464.4233047,462.2202524,465.7663197,479.250643,487.6538476,485.5091341,477.5640765,491.7453486,,
Kyrgyz Republic,KGZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.814629,1520.614526,1102.747265,856.8944141,618.8666918,522.7973423,595.7127733,552.1797547,578.9148668,498.4081894,473.3792667,435.8761198,485.2886369,511.2523546,497.8686309,498.5427885,485.4189023,560.6182143,593.9464531,535.8168781,505.4022651,600.2852428,737.2264232,690.4012518,,
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.2457689,269.1743235,265.8966394,294.8230337,288.0927099,279.7503342,275.5391428,314.9702759,318.9477396,258.4790015,257.9500029,253.5497022,253.3432881,250.3767854,359.2019195,368.9355847,379.8922354,389.7137691,396.1737338,,
Kiribati,KIR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2261673,,,,,,,,,,,,,,88.3538572,86.64666573,106.0929162,114.2145156,,,,,,,,
St. Kitts and Nevis,KNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0047266,,,,,,,,,,,,,,1569.469684,1607.684324,1585.772211,1644.70425,,,,,,,,
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,516.1107493,551.2581164,632.250969,675.2741086,693.3380479,758.2438194,866.0208045,935.264924,1063.677945,1082.192595,1046.414133,1095.503315,1168.980654,1257.116476,1302.102371,1477.312772,1579.665746,1761.014799,1857.298321,2167.339608,2306.643472,2534.341028,2814.188231,2958.40773,3210.132036,3454.854851,3726.157766,3377.635074,3708.705213,4002.671284,4034.409286,4172.451559,4236.408084,4336.555285,4368.433351,4418.579253,4573.064867,4639.804801,4661.658836,5060.166221,5233.06122,5269.030545,5253.471543,5261.992916,
Kosovo,KSV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.6088235,1117.872926,1112.34734,1170.289281,1176.064254,1140.686958,1143.458468,1179.568641,1267.742103,1381.957383,1405.040886,1411.506809,1311.783736,1296.695977,,
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,7577.961381,7802.765974,7691.728788,6892.918614,6165.995204,6303.804788,6429.998501,6635.723715,7927.805247,7551.40565,7090.510561,7548.129347,7677.379658,7600.026539,8083.381163,8330.047537,8616.576553,10073.88229,11470.24911,4424.449397,1341.033625,,,,9084.983119,8931.921612,8764.512624,9553.235193,9770.321593,9745.927638,10083.49857,10105.83215,10496.2965,10833.11145,11662.26999,10788.96488,10395.11761,10661.66585,10947.5459,10525.88894,10040.44016,10121.43798,9757.448683,,
Latin America & Caribbean (developing only),LAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,693.8392336,720.4577403,760.3796985,785.3516943,800.7501248,822.6914856,845.9020855,881.3394303,911.5828658,942.7175362,929.3661239,935.6778021,904.2052051,925.7050347,939.964778,933.3926438,954.9936997,950.1646331,959.3751238,943.6242631,944.9755709,937.5445942,930.509949,954.6839658,952.0089973,973.2454759,992.1409076,1003.245836,1004.688157,995.2099258,994.9929795,994.7971168,1007.678129,1031.469361,1053.92895,1070.986624,1096.489231,1127.126021,1097.94144,1146.924331,1164.253407,1190.79306,1211.74723,,
Lao PDR,LAO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,785.3137087,789.5655434,958.8590831,964.3589457,840.2492067,892.9286989,696.1964896,830.1001008,895.2859343,949.4153059,901.2777583,678.581428,729.9116092,740.0103253,870.0504709,965.1535695,996.943322,741.7639183,732.6907306,722.8565541,878.6033505,868.5693307,1210.43021,1293.39246,1453.990992,1514.722365,1698.31027,1657.530283,1710.741508,1517.229197,1566.267793,1484.228927,1413.917844,1368.810782,1264.984894,1182.124361,1034.922184,1322.13402,1590.248992,1471.095345,1446.353617,1615.171657,1573.318693,,
Liberia,LBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,711.0851967,952.7335533,1078.455407,1152.501638,1397.845697,1217.548298,1455.084147,1586.57472,1710.670328,2208.782053,2293.974194,2397.982596,2357.592956,2441.058309,2638.231699,2545.852526,2700.283157,2526.915815,2675.226281,2538.98685,2518.056281,2452.197404,2493.571308,2760.520975,2867.09509,2996.350388,2991.943953,2977.122352,2888.140002,2979.451082,3014.169253,3071.774832,3109.285052,3143.6875,3071.296895,2967.638873,2725.887925,2870.79109,3058.635008,3281.07663,2157.483989,2728.506512,2711.300391,,
St. Lucia,LCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.6873643,,,,,,,,,,,,,,734.1155743,743.6202821,709.7867061,752.2950877,,,,,,,,
Latin America & Caribbean (all income levels),LCN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,818.1592473,835.1486917,874.2689652,901.8367293,901.131115,924.5940274,948.9368506,983.1516963,1014.982644,1051.154736,1038.855341,1037.598818,1016.850496,1030.390189,1029.305497,1031.207642,1050.378972,1046.913922,1052.642842,1042.247732,1046.665402,1056.875764,1039.387235,1079.391983,1070.669325,1101.761061,1122.8593,1141.842083,1140.792837,1133.922312,1128.177979,1132.60093,1141.327138,1179.56783,1200.528586,1238.541517,1253.782311,1294.221586,1261.098976,1320.215002,1329.368693,1362.904585,1372.668166,,
Least developed countries: UN classification,LDC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,311.8291071,311.0156436,312.8319604,311.2436822,305.9235447,305.7263488,303.1767224,301.3988654,299.8570293,301.3729715,296.6301988,295.5612299,295.066005,293.5250174,294.7236974,293.8722996,290.5893377,292.6161315,291.4410536,289.6901083,288.0203141,286.9194632,283.8144142,286.8426843,290.673938,290.8094024,291.8345094,293.3783848,297.107228,293.1114814,298.9074879,303.0107159,308.0684238,307.4700365,311.0287919,317.257088,320.2607563,324.8898094,333.4197876,339.1178578,342.5167212,343.590678,350.8405328,,
Low income,LIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,299.2825059,314.5466138,315.7611336,295.6612466,304.4525044,301.5515054,293.8338832,304.4819591,309.965796,307.4857259,311.5104061,321.9973677,318.9827463,324.6871115,315.3384674,320.0200905,327.4095767,327.5771432,324.1936404,324.1952395,324.2939132,329.7263285,343.2855605,325.137108,331.1175011,366.498582,375.0715748,376.9045997,396.7327351,435.8959795,428.2320051,433.2603456,452.8211026,452.6896321,458.1882,457.3742069,462.1200659,450.1917416,442.3496822,471.6638261,501.1198428,551.047689,487.5205306,,
Lower middle income,LMC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,292.2590838,293.3334131,297.328661,300.3853512,305.0551541,310.060755,316.3655922,317.6686734,324.4862926,326.7878161,334.1230717,339.5476009,342.5716268,344.8390264,351.462557,356.4429979,362.3721039,368.8662744,376.606224,552.6715875,552.9561262,533.361345,520.927748,503.2757116,512.1619973,511.5648479,514.7744363,513.4822526,522.9433731,526.4701483,528.5161452,534.8668905,540.3182038,554.8748101,563.9563468,571.6215921,582.4195525,589.9765778,601.9171891,623.1382508,626.7620754,638.4889623,635.768047,,
Low & middle income,LMY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,448.1077635,456.6236479,469.4576715,475.9925095,496.7021919,508.3799883,529.8145088,550.0144016,558.8056071,560.6692836,560.4767192,570.663988,571.8616812,586.7992746,594.8826878,602.5917533,615.5265506,627.3013794,633.4134893,759.3177528,746.1434527,733.8846551,734.9891737,734.0401027,753.2691068,757.7768984,760.2412483,752.9323565,758.2951778,769.6887431,775.8123863,793.7619961,836.6093199,893.9507729,928.6059244,966.7001747,997.2517719,1015.918066,1042.038405,1097.643497,1138.045529,1165.602255,1203.371797,,
Lesotho,LSO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.64402979,17.1353443,9.792073059,9.715410072,,,,,,,,
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344.17273,4601.700154,2978.411206,2472.217417,2220.420361,2401.120167,2610.041945,2490.347643,2633.261874,2259.656414,2037.619559,2384.742732,2574.353331,2709.24976,2779.195902,2662.800735,2666.013336,2927.241223,2975.911996,2770.832358,2275.760166,2412.480702,2468.998816,2356.645002,,
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,10523.40669,10534.01821,10414.54092,10465.81302,11150.05034,10926.39517,10480.60618,10361.97257,11114.66726,11974.19259,12106.15294,11863.08959,12009.57011,12648.56042,13023.88959,10504.9812,10668.56744,10278.55755,11096.00367,10458.11286,9774.650556,8526.037374,8057.809999,7576.207121,8112.675479,8346.926421,8163.548751,7942.948078,8158.433525,8699.936356,8874.105015,9353.421189,9262.081979,9266.942575,8823.252466,7705.407158,7711.178707,7409.850995,7066.88486,7266.97253,7676.837039,7982.850348,8204.726845,8549.502912,9387.437104,9428.811286,9170.532565,8773.896703,8612.233705,7951.723944,8329.430933,8056.358,7721.964192,7310.309923,6812.19588,
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949.284137,2791.674731,2335.409193,2058.649626,1893.963365,1849.585281,1839.983526,1821.351986,1796.18086,1663.91506,1618.460011,1759.160865,1763.257557,1889.954129,1961.104616,2022.56433,2113.710733,2179.813891,2106.363689,2055.824686,2148.653551,2066.637569,2170.585832,2159.237561,,
"Macao SAR, China",MAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,180.671093,190.3879956,206.3545874,218.9668102,222.015553,234.5055947,252.0368101,260.7890302,271.6248538,269.3904643,264.0801982,268.2594417,272.420135,274.4506827,273.5063562,276.1782669,277.4856992,285.6487591,304.3626222,305.4657676,315.1875992,327.9529908,334.5234323,352.434755,343.8637129,356.2274367,362.2704206,364.580093,383.0605408,380.8331399,399.572281,402.3127893,396.7472571,431.7001942,463.592593,468.2163434,487.4487131,503.0764697,505.1875837,527.2830329,560.4407407,571.4871883,564.389568,,
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.53869,2227.542387,1847.259039,1647.320994,1378.971011,1283.796437,1105.569139,1059.243207,978.2269819,854.296448,792.1033456,840.4502099,854.418721,930.0288358,936.9660192,972.7407782,962.3924296,938.5967218,938.3478035,891.029402,984.6251241,971.4074718,959.5383534,862.6581606,,
Madagascar,MDG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.4722018,,,,,,,,,,,,,,801.2820513,700.9345794,864.8648649,856.7335244,,,,,,,,
Middle East & North Africa (all income levels),MEA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,466.6213628,463.632458,529.1177508,551.7253295,588.3433418,637.2801758,683.0512718,727.9349425,835.9201184,885.9721357,978.8715925,1069.274951,1056.079904,1074.759578,1101.140465,1117.073773,1162.938549,1213.06376,1269.467229,1193.666268,1229.111076,1294.357021,1345.886362,1402.276619,1460.370353,1468.410338,1515.364217,1509.498284,1533.001416,1531.197172,1602.350232,1650.440858,1660.062539,1735.551732,1820.052607,1884.578877,1940.181023,2047.437212,2085.217129,2135.3687,2105.841471,2203.155809,2190.253808,,
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,799.9448878,856.8112094,917.4716372,946.6013104,971.6144422,1010.697797,1063.780371,1159.14059,1240.456061,1371.888977,1431.3909,1465.050247,1349.895203,1380.85893,1404.695052,1338.599421,1379.333142,1368.126007,1400.608865,1430.93851,1465.796056,1452.971906,1429.973597,1449.357539,1376.024678,1382.718929,1398.883982,1419.551073,1448.780037,1408.555297,1424.27817,1412.869399,1467.264938,1485.561136,1537.092617,1534.152863,1551.289784,1572.878889,1500.42484,1486.027151,1525.352699,1545.498334,1545.775453,1510.119193,
Marshall Islands,MHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.8997964,557.0709593,576.0368664,613.7793463,,,,,,,,
Middle income,MIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,442.2994053,451.3335799,464.8385622,471.7475174,493.635583,505.6944282,528.0978312,549.0281196,557.8386465,559.4417916,559.4769773,570.1659946,571.2882424,587.0529288,595.4683782,604.1186819,618.1955956,630.722035,637.5708372,770.682412,757.3227355,746.4605002,748.8503622,748.9854766,771.0517328,776.6915805,779.9246926,772.63541,778.0307844,791.8919967,798.4118806,817.8806304,863.7377926,925.7911789,962.7249218,1003.764774,1037.561262,1057.058942,1085.08682,1145.06097,1189.487156,1222.110232,1263.035117,,
"Macedonia, FYR",MKD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.935525,1220.782134,1366.165866,1411.230154,1264.485358,1279.595443,1508.700135,1364.268323,1455.995287,1355.463893,1325.864006,1274.568717,1245.776865,1371.531298,1347.308535,1370.941909,1432.301095,1474.711506,1469.663781,1367.357644,1396.127311,1511.246011,1431.804936,1349.475017,,
Mali,MLI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,695.9563925,873.0335593,844.4771674,775.4639134,687.9877195,778.1662273,822.8654266,950.3420572,907.525962,1005.122456,1129.51201,1255.8101,945.0902204,1245.235078,1023.899397,1678.113884,1750.653875,1871.376952,1983.2688,1961.642714,1878.080212,1838.861208,2330.470738,2094.659198,1914.532453,1872.241318,2088.645546,1829.73172,1985.525622,1771.32286,2001.335783,1851.91265,2071.498462,2066.583929,2181.143737,2055.686046,2156.555797,2043.526903,1887.203408,1984.757833,1964.871189,2081.121932,1734.596362,,
Myanmar,MMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,283.9827554,281.9318484,271.0544715,275.47039,273.5510867,276.992724,276.246179,273.3058528,272.2131166,273.3410879,270.8924658,270.2388117,267.5592218,271.1030243,285.4199561,285.4734823,269.3009531,261.712387,264.3422302,254.2274488,246.5825549,251.0607458,246.1022516,258.5171366,264.1146748,261.2300956,263.2025529,266.7756922,264.3098765,269.3871681,260.3553463,266.3858449,286.1801151,298.551345,296.7397186,298.5316676,307.9130411,294.8503083,277.5200373,269.9472579,273.8215532,297.0941161,312.7560486,,
Middle East & North Africa (developing only),MNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,333.2113115,338.9988451,379.9144571,419.8016824,446.2286065,492.0941782,525.2617084,536.7228691,597.4187974,597.4691102,637.8214228,702.0912825,682.4244546,724.8054638,751.558733,759.4887905,762.2923435,769.9276852,817.5315619,827.1611192,843.5767391,886.3148137,932.1146449,975.422928,990.9786179,973.1446207,1043.211995,1012.245868,1039.278482,1021.471321,1079.632023,1091.184428,1101.40563,1161.522627,1248.990556,1261.76202,1300.531361,1353.899393,1379.253613,1372.071393,1357.34392,1388.605922,1405.595413,,
Montenegro,MNE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.974431,1913.556359,1927.978892,2067.967759,1646.312272,1898.288421,1815.529957,1711.797113,1651.299808,,
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,1624.589921,1703.182343,1746.2408,1810.527842,1675.215296,1560.47973,1720.317234,1488.637427,1380.190208,1184.477931,1172.643794,979.8171522,951.8515696,951.346755,944.391488,999.6454549,997.9402652,1058.164856,1022.820564,1041.600227,1185.671023,1332.077512,1376.988602,1358.620068,1395.041602,1452.968436,1564.482866,1679.675424,1826.456872,,
Northern Mariana Islands,MNP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,728.2998671,699.0228986,686.6274412,664.8305167,642.0067275,615.9265167,608.4051413,575.3376979,562.3177616,562.9899151,535.9243335,523.7826274,507.8171538,493.1475783,485.9022168,478.9211868,474.5488611,469.5227207,462.5330974,442.8688934,429.625813,420.2721391,411.9188323,400.3466756,394.914731,390.0823221,390.6850964,384.4379772,381.9464832,392.710606,401.5813982,395.1276868,404.5725277,408.0597436,401.8026783,402.1682447,407.2787497,403.1599313,405.8323782,406.9880353,410.6557717,405.6089148,407.3724137,,
Mauritania,MRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,433.7964563,435.0597909,438.6617315,449.0673567,448.4080717,459.704117,474.2228768,476.0101511,466.8055602,445.7521901,434.7532082,414.6018069,426.6525306,431.8888859,433.200265,490.7376794,512.0115975,513.9675568,561.1618439,629.3820689,634.4217232,657.7868229,678.8414889,657.6237862,697.0039832,702.2343994,712.571977,750.4431581,775.3744468,851.2216556,886.763795,873.1958018,909.0631877,919.7979039,945.7237672,1006.501642,1007.574841,1027.174206,999.4869447,1053.452495,1053.50989,1067.780253,1094.72587,,
Malawi,MWI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,541.2507407,536.0952105,520.140397,575.5939873,593.1277861,629.4462825,621.7400866,780.6629002,893.4238113,872.8753665,907.8230305,898.6549052,1019.376798,1025.422789,1004.359269,1094.852984,1078.98626,1099.606488,1172.1147,1217.04206,1458.507999,1566.724812,1651.472364,1603.731754,1690.816822,1822.481862,2063.526965,1913.346323,1896.870718,2113.459983,2153.947356,2183.873421,2295.673768,2422.338466,2580.514499,2549.697849,2742.500273,2818.863511,2637.675361,2648.531482,2717.399766,2724.224432,3019.819231,,
North America,NAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5516.355617,5494.086457,5654.544543,5869.044418,6024.09479,6201.770587,6469.291448,6693.144005,6960.887266,7215.690803,7466.148368,7539.350206,7845.45155,8064.280905,7831.721206,7607.148711,8019.945585,8200.147622,8350.730789,8279.402183,7928.772475,7636.124734,7248.312439,7184.63634,7433.315375,7454.599331,7387.510774,7624.06434,7850.271078,7894.60875,7655.045268,7607.110499,7657.597729,7702.708258,7765.507545,7773.473362,7855.603223,7842.149484,7807.039865,7931.935044,8068.348719,7842.271817,7850.892224,7841.283878,7929.18089,7897.624819,7747.057778,7794.823107,7536.040318,7093.868618,7184.312688,7074.335508,6856.807074,6943.09567,6951.486455,
