"Country Name","Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Canada","CAN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","83.1924410253646","83.6548998145593","84.333216189842","85.3444185408212","85.4201311056283","86.2146622466963","85.6656005878623","85.797699429717","85.7581426959485","85.260793354493","84.6622417265424","84.1541542986894","84.0243177777995","82.7933487235959","82.2055043488747","84.0544383044523","83.3043130985559","82.5157958519027","81.2272854645753","81.4294161495702","80.5639830127972","79.5138438623392","79.0665451074599","77.0090614433204","76.8489240654414","75.4065927037209","73.5640182851617","73.7949075636436","74.0229513873681","75.0519513937493","74.5654913952302","73.2015121399953","74.264493868648","73.4341346148457","72.5512820406586","73.4879395981186","73.973529898069","75.3824924223183","76.7136551739044","76.3076422102531","76.7581346746928","76.7894729424694","75.8601090926599","77.1197676146574","75.903053537257","74.8865310359431","74.3017725177367","74.5980877728241","74.1655446851494","73.6393250906412","73.785927400932","73.4262854129588","73.6227142183662","72.1846407925311","72.3140644750671","",
"Central Europe and the Baltics","CEB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","98.2469031231268","98.3040598861706","98.3962171489238","98.4208572145704","98.5184237072443","97.8122733582339","97.8081334551652","97.7376923420467","97.8430604575384","97.6903280947368","97.9958863641198","97.751319413959","97.6455940209928","97.7598831815845","97.5283394766601","97.5478641117396","97.4630196133447","96.9485330566004","97.247835293646","97.48717968997","97.1135525447165","96.5574289587114","96.5566889790658","96.2190621767041","95.7460392601338","95.0189374509995","94.5120246124903","94.0274694849898","93.297837390067","93.2247228893279","89.400905598302","89.0018821207096","88.7649954689972","87.9251309020329","87.2056600152181","87.0332301593246","86.6029979683722","85.9432177103311","85.6974085601882","85.4213098704756","84.9517017238617","84.9358249860133","84.1522880877992","84.2079893162077","83.5214719719535","83.4597410965053","83.6318322835524","83.3100108721709","81.9327736740877","80.1532970670364","80.3831761158221","80.2333686129223","78.7059035850463","77.5990072254029","","",
"Switzerland","CHE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","74.571978736387","74.7840983448752","76.0177339270562","79.562785385876","78.6940742947535","79.5175408310303","80.0415641081863","80.5990038437376","81.8173901493461","82.1412655255981","82.0168628890574","82.8433157293463","80.7706171577333","78.9275779915227","76.4808703766326","75.181509285677","75.6173322620588","75.0313151453774","74.1933668124613","70.5441487951121","68.4005567933177","65.7967037230087","64.3492589272228","65.6001173562961","63.1015214794391","60.7870199103092","61.7801041215778","59.8916612741047","60.1091478006654","58.7592140680744","58.4759310358954","58.6715746613086","58.7556945665561","57.5313469577995","57.5232424243106","55.8879818746925","56.1350980982393","57.2039943623498","56.8882948161333","55.8108593010673","54.3652470467843","56.0271980236053","54.4598748088643","53.7849328330877","53.9743569837415","55.4697369886845","53.8339066688958","51.4778618292887","52.4926221630174","53.2240159253986","51.5444643389577","50.3754614041516","50.9139700279916","52.1229042859096","48.7014596041494","",
"Channel Islands","CHI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","79.2179111384754","79.0809141369861","78.7512972787674","76.9801463400184","74.331072884188","74.6603824830651","74.3455810558243","73.6766697743246","74.3571351641495","73.9381257265217","73.9947920106777","70.220139626152","68.4368979267073","68.2701863098604","66.8143603370751","66.7051749361403","65.9129898290639","69.3060280093884","73.8084513994048","72.1564768684925","68.0367423550693","66.3560041265594","68.074028004202","69.82379098513","70.0078144077878","72.3916588764254","74.6555642987889","75.5271603580318","77.164219596618","74.511496953145","73.1069712499615","73.200718363679","74.5634411648975","75.1835361760022","74.2447072338637","74.0091485100545","76.0264465018648","75.1842669453794","73.4740266778671","77.6066722281967","76.6791171838768","70.0394421491718","68.6441394047353","67.539906455274","",
"China","CHN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","59.8993427574403","60.8595739758203","61.3246620443714","61.436959485179","64.4358141733754","65.0788589397339","67.4793439025195","69.6372321217815","69.6596060679882","69.0747294923113","68.3812488660607","68.8731857013966","69.6064810089214","71.163906074896","71.5674810575362","72.2246058893174","73.2357105644604","74.2352166827206","74.3173939465768","75.709160650649","74.8319675985941","75.4319836058588","76.4687872871531","77.0450401308995","78.4266174924911","78.9962509111513","78.9450805367072","79.0165193829027","79.4296262429609","80.3337899390517","80.3287879554004","81.1321639550157","83.1096953016671","84.7923453725066","85.5745689393522","86.5278820647391","86.793141370457","86.4657958970627","87.0287905007639","87.5207080288976","88.1776101939524","87.9068839493796","88.1372330852654","","",
"Cote d'Ivoire","CIV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","33.2285777133267","34.6001554657735","34.6677913700076","34.9237228856261","35.8368130160403","38.4766222402736","37.8404912048609","39.937900910503","37.1278739020849","34.4260643774903","30.9911821989658","28.3255915858329","25.9179493175177","26.2169070482774","24.9455332092577","30.3833553630095","29.8665979986123","28.3645175187179","27.5891930357614","23.7043504917473","23.3214742172167","27.5982179651252","28.5531693898587","28.2452570806488","25.1500298604533","32.0181531315067","32.1080986462699","30.8269193888098","40.8919780932146","37.130149257688","34.2983971532307","37.8487156284546","32.5014405081501","24.9305732993684","25.3912567218617","21.4491642750928","24.2532852502159","24.6166579573275","22.7178036261412","23.2315074256831","20.8677616437152","24.6801540811143","25.6346429073259","","",
"Cameroon","CMR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","9.00709969816543","9.2191296059077","9.37255056556076","9.47207303807143","11.3908234201986","10.4711911019238","14.0681411843503","14.356133119199","15.0394230461743","15.5722860749202","16.5278082891819","17.7706184668035","18.6092333604018","19.1767858378753","20.0140744659039","19.2724769595746","18.8224234613442","19.1695094917407","19.9227754901024","18.7105212965658","17.3885482540665","16.1105436285875","16.6542013076269","16.9045387897296","16.0741944519037","15.6895389797197","16.1544497185581","16.3602692570847","14.6517908996824","16.3072863854111","15.5226580849902","15.8099893068648","16.64367790406","16.6840397566247","15.3272971186904","17.0421942126996","28.8851582626099","27.6217804739683","30.892904820323","31.1639633691221","26.7289000279702","27.3521627775229","29.2793975103192","","",
"Congo, Rep.","COG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","37.7204436403681","38.4253352774107","37.6515785955438","37.3211257179371","36.8692183623726","41.3273096114897","37.1760239975156","38.2170690236871","36.8706370857739","37.6492076143885","38.1583828328599","39.6376825477767","43.6557997037006","40.2102954351769","40.9249340820408","38.3313431286018","37.6892500107909","33.6719456337883","34.7679480663314","33.2699036435973","33.1495873245376","31.8725858086883","31.2864244192527","22.9715446596478","26.9706379811048","22.0341039631448","18.4473242173752","15.9526899935101","15.9327196407047","25.4413701301937","28.6124406776216","23.3400633607459","32.4223422340117","31.2741031798006","32.7064293864939","28.6429395504582","35.0379229106222","35.0294844755439","39.8333213404941","41.518160434269","36.4427113498113","36.8191097096468","37.0167603072163","","",
"Colombia","COL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","63.938178141583","68.049177592941","70.7062760823426","72.3807758925719","66.9982199507526","67.9960900217112","67.99908011361","66.0267494170903","63.9786433077638","66.3336180199031","67.0320516283916","66.7691037875097","67.7744744028988","67.3508896649654","66.487727613767","67.8256132793429","67.7026412188831","67.4781752995146","66.5954312809189","67.3796645736493","68.2212138943422","70.8086771307225","70.361321270283","69.1807473322571","69.5103220656371","69.9040797625358","75.8506781474481","77.2616621371885","73.5290672778214","76.0141392594484","76.676128274349","74.9478565303415","73.97276515168","74.9256405985985","75.922871130917","75.2795821410578","74.4102216684992","74.9778163959633","77.3071269847468","76.9531038680444","75.7184354780395","75.5845145477952","75.7982012770563","","",
